node_id1	node_id2	experimental
511145.b0884	511145.b3311	870
511145.b0884	511145.b3298	870
511145.b0884	511145.b3316	870
511145.b0884	511145.b3303	870
511145.b0884	511145.b3321	870
511145.b0884	511145.b3168	928
511145.b1282	511145.b3297	846
511145.b1282	511145.b3314	715
511145.b1282	511145.b3165	846
511145.b1282	511145.b3307	846
511145.b1282	511145.b3306	846
511145.b1282	511145.b3298	846
511145.b1282	511145.b3311	846
511145.b1282	511145.b3321	846
511145.b1282	511145.b3303	846
511145.b1282	511145.b3341	869
511145.b1282	511145.b3342	846
511145.b1282	511145.b3319	762
511145.b1282	511145.b3316	846
511145.b1282	511145.b3296	868
511145.b1718	511145.b3297	977
511145.b1718	511145.b4202	865
511145.b1718	511145.b3065	845
511145.b1718	511145.b3314	863
511145.b1718	511145.b3165	951
511145.b1718	511145.b3307	944
511145.b1718	511145.b3306	865
511145.b1718	511145.b3298	944
511145.b1718	511145.b3296	867
511145.b1718	511145.b3341	992
511145.b1718	511145.b3342	940
511145.b1718	511145.b4200	950
511145.b1718	511145.b3168	971
511145.b1718	511145.b3230	955
511145.b1718	511145.b2609	950
511145.b1718	511145.b3311	860
511145.b1718	511145.b3303	942
511145.b1718	511145.b3316	947
511145.b1718	511145.b3321	944
511145.b4161	511145.b4202	814
511145.b4161	511145.b4200	814
511145.b0036	511145.b2370	995
511145.b0036	511145.b3210	937
511145.b0036	511145.b2218	897
511145.b0036	511145.b0993	995
511145.b0036	511145.b2216	712
511145.b1393	511145.b2370	995
511145.b1393	511145.b3210	937
511145.b1393	511145.b2218	897
511145.b1393	511145.b1394	976
511145.b1393	511145.b2216	712
511145.b1394	511145.b2370	995
511145.b1394	511145.b3210	937
511145.b1394	511145.b2218	897
511145.b1394	511145.b2216	712
511145.b1883	511145.b2370	855
511145.b1883	511145.b1945	942
511145.b1883	511145.b3210	895
511145.b1883	511145.b1888	999
511145.b1887	511145.b2370	766
511145.b1887	511145.b3210	766
511145.b1887	511145.b1888	999
511145.b1887	511145.b4355	889
511145.b2341	511145.b2370	995
511145.b2341	511145.b3210	937
511145.b2341	511145.b2342	992
511145.b2341	511145.b2844	972
511145.b2341	511145.b3845	972
511145.b2369	511145.b2370	806
511145.b2919	511145.b3210	937
511145.b2287	511145.b3308	988
511145.b2287	511145.b2484	769
511145.b2287	511145.b2288	948
511145.b2287	511145.b4203	988
511145.b1094	511145.b2287	870
511145.b1094	511145.b2288	870
511145.b1094	511145.b2286	995
511145.b1094	511145.b1131	870
511145.b1094	511145.b1288	814
511145.b1094	511145.b2323	974
511145.b1094	511145.b2277	870
511145.b1094	511145.b2282	870
511145.b1094	511145.b2284	870
511145.b1094	511145.b3412	962
511145.b1094	511145.b2285	870
511145.b1094	511145.b2283	870
511145.b1094	511145.b2563	993
511145.b1094	511145.b3186	745
511145.b1094	511145.b3650	910
511145.b1094	511145.b1206	800
511145.b1094	511145.b2276	857
511145.b1094	511145.b2530	884
511145.b1094	511145.b1095	974
511145.b2276	511145.b2287	948
511145.b2276	511145.b2288	993
511145.b2276	511145.b2286	995
511145.b2276	511145.b2279	982
511145.b2276	511145.b2277	995
511145.b2276	511145.b2282	977
511145.b2276	511145.b2284	869
511145.b2276	511145.b2285	869
511145.b2276	511145.b2283	864
511145.b2276	511145.b2484	883
511145.b2276	511145.b2280	988
511145.b2276	511145.b2278	933
511145.b2277	511145.b2287	932
511145.b2277	511145.b2288	993
511145.b2277	511145.b2286	995
511145.b2277	511145.b2279	991
511145.b2277	511145.b2278	995
511145.b2277	511145.b2282	945
511145.b2277	511145.b2285	852
511145.b2277	511145.b2283	852
511145.b2277	511145.b2280	991
511145.b2277	511145.b2484	898
511145.b2277	511145.b2284	852
511145.b2278	511145.b2287	769
511145.b2278	511145.b2288	971
511145.b2278	511145.b2286	995
511145.b2278	511145.b2279	933
511145.b2278	511145.b2282	794
511145.b2278	511145.b2280	898
511145.b2279	511145.b2287	951
511145.b2279	511145.b2288	992
511145.b2279	511145.b2286	995
511145.b2279	511145.b2484	883
511145.b2279	511145.b2280	988
511145.b2279	511145.b2282	956
511145.b2280	511145.b2287	988
511145.b2280	511145.b2288	997
511145.b2280	511145.b2286	995
511145.b2280	511145.b2282	988
511145.b2280	511145.b2284	988
511145.b2280	511145.b2285	988
511145.b2280	511145.b2283	988
511145.b2280	511145.b2484	898
511145.b2280	511145.b2281	706
511145.b2280	511145.b2488	706
511145.b2280	511145.b2720	706
511145.b2282	511145.b2287	941
511145.b2282	511145.b2288	960
511145.b2282	511145.b2286	995
511145.b2282	511145.b2284	870
511145.b2282	511145.b2484	794
511145.b2282	511145.b2283	865
511145.b2282	511145.b2285	865
511145.b2283	511145.b2287	870
511145.b2283	511145.b2288	855
511145.b2283	511145.b2286	999
511145.b2283	511145.b2284	894
511145.b2283	511145.b2285	947
511145.b2284	511145.b2287	870
511145.b2284	511145.b2288	855
511145.b2284	511145.b2286	995
511145.b2284	511145.b2285	989
511145.b2285	511145.b2287	870
511145.b2285	511145.b2288	854
511145.b2285	511145.b2286	995
511145.b2285	511145.b3731	745
511145.b2288	511145.b2484	846
511145.b0817	511145.b2719	794
511145.b0199	511145.b0817	870
511145.b0199	511145.b2719	871
511145.b2719	511145.b2721	977
511145.b0470	511145.b4372	999
511145.b0470	511145.b4259	999
511145.b0470	511145.b1099	999
511145.b0470	511145.b0640	999
511145.b0470	511145.b4059	711
511145.b0470	511145.b3701	993
511145.b0470	511145.b1842	759
511145.b0184	511145.b0470	999
511145.b0184	511145.b1099	871
511145.b0184	511145.b0215	999
511145.b0184	511145.b0640	966
511145.b0184	511145.b3701	999
511145.b0184	511145.b1842	999
511145.b0184	511145.b4372	862
511145.b0184	511145.b4259	827
511145.b0215	511145.b0470	971
511145.b0215	511145.b1099	804
511145.b0215	511145.b0640	868
511145.b0215	511145.b3701	976
511145.b0215	511145.b1842	995
511145.b4259	511145.b4372	999
511145.b1099	511145.b3701	928
511145.b1099	511145.b4372	999
511145.b1099	511145.b4259	994
511145.b0640	511145.b1099	999
511145.b0640	511145.b4259	974
511145.b0640	511145.b4372	991
511145.b0640	511145.b3701	994
511145.b4059	511145.b4259	976
511145.b3701	511145.b3863	992
511145.b3701	511145.b4259	869
511145.b1842	511145.b4372	801
511145.b1842	511145.b3701	800
511145.b1511	511145.b2415	800
511145.b2415	511145.b2416	997
511145.b2415	511145.b3995	836
511145.b2415	511145.b3599	919
511145.b2415	511145.b3601	836
511145.b2415	511145.b2417	975
511145.b1084	511145.b2779	984
511145.b1084	511145.b2576	867
511145.b1084	511145.b3162	835
511145.b1084	511145.b3780	981
511145.b1084	511145.b3164	999
511145.b3164	511145.b3247	846
511145.b3164	511145.b3780	892
511145.b3407	511145.b3988	846
511145.b0168	511145.b3312	723
511145.b0168	511145.b3318	877
511145.b0168	511145.b3310	766
511145.b0168	511145.b3287	800
511145.b0168	511145.b1794	713
511145.b0168	511145.b3304	809
511145.b0168	511145.b3320	773
511145.b0168	511145.b3317	716
511145.b0168	511145.b0642	763
511145.b0168	511145.b3309	714
511145.b0168	511145.b3319	729
511145.b0168	511145.b3985	771
511145.b0436	511145.b3312	865
511145.b0436	511145.b3318	860
511145.b0436	511145.b3287	800
511145.b0436	511145.b3309	860
511145.b0436	511145.b3341	982
511145.b0436	511145.b0954	761
511145.b3732	511145.b3735	998
511145.b3732	511145.b3737	971
511145.b3732	511145.b3733	998
511145.b3732	511145.b3734	999
511145.b3732	511145.b3736	994
511145.b3732	511145.b3738	998
511145.b3731	511145.b3732	999
511145.b3731	511145.b3735	997
511145.b3731	511145.b3734	998
511145.b3731	511145.b3736	997
511145.b3731	511145.b3738	998
511145.b3731	511145.b3733	999
511145.b3731	511145.b3737	985
511145.b3735	511145.b3736	997
511145.b3735	511145.b3738	999
511145.b3735	511145.b3737	994
511145.b3737	511145.b3738	995
511145.b3733	511145.b3735	999
511145.b3733	511145.b3734	999
511145.b3733	511145.b3736	988
511145.b3733	511145.b3737	994
511145.b3733	511145.b3738	996
511145.b3734	511145.b3735	998
511145.b3734	511145.b3736	999
511145.b3734	511145.b3738	998
511145.b3734	511145.b3737	993
511145.b3736	511145.b3738	998
511145.b3736	511145.b3737	970
511145.b0492	511145.b2319	870
511145.b0492	511145.b3212	995
511145.b1945	511145.b1946	998
511145.b1882	511145.b1945	932
511145.b1882	511145.b3210	962
511145.b1882	511145.b1888	999
511145.b1938	511145.b1945	995
511145.b1938	511145.b1939	998
511145.b1939	511145.b1945	998
511145.b2416	511145.b2417	800
511145.b2417	511145.b4035	816
511145.b2417	511145.b4032	800
511145.b2417	511145.b4033	962
511145.b2417	511145.b3926	962
511145.b0131	511145.b3459	800
511145.b0131	511145.b1794	706
511145.b0059	511145.b3169	701
511145.b0059	511145.b3295	940
511145.b0059	511145.b3701	742
511145.b0059	511145.b2699	768
511145.b0059	511145.b3982	731
511145.b0059	511145.b3988	979
511145.b0059	511145.b3987	957
511145.b0059	511145.b3649	965
511145.b0059	511145.b3822	735
511145.b2699	511145.b3863	982
511145.b2699	511145.b2942	713
511145.b2699	511145.b3822	847
511145.b1886	511145.b3210	903
511145.b1886	511145.b1887	904
511145.b1886	511145.b1888	999
511145.b1888	511145.b4355	999
511145.b1888	511145.b3072	995
511145.b0450	511145.b3869	876
511145.b0450	511145.b2818	706
511145.b0450	511145.b2553	898
511145.b0450	511145.b3959	706
511145.b0450	511145.b0451	997
511145.b0167	511145.b0450	794
511145.b0167	511145.b2553	794
511145.b0167	511145.b1794	757
511145.b2553	511145.b3869	963
511145.b2553	511145.b3959	706
511145.b2553	511145.b2818	706
511145.b1378	511145.b2458	985
511145.b1378	511145.b2286	995
511145.b1378	511145.b2297	995
511145.b1378	511145.b2281	911
511145.b1378	511145.b2463	985
511145.b1378	511145.b2280	706
511145.b1378	511145.b2488	911
511145.b1378	511145.b2720	911
511145.b1378	511145.b2329	919
511145.b0739	511145.b0740	918
511145.b0738	511145.b0739	785
511145.b0740	511145.b0741	978
511145.b2486	511145.b2487	926
511145.b2486	511145.b2721	926
511145.b2487	511145.b2721	868
511145.b2487	511145.b2719	846
511145.b2487	511145.b2723	926
511145.b2487	511145.b2489	846
511145.b2721	511145.b4143	869
511145.b2721	511145.b2727	871
511145.b2721	511145.b2724	868
511145.b2721	511145.b2723	926
511145.b2721	511145.b2728	706
511145.b2721	511145.b3349	871
511145.b2216	511145.b2919	712
511145.b2216	511145.b2217	920
511145.b2216	511145.b2341	712
511145.b2216	511145.b3846	712
511145.b0083	511145.b4520	723
511145.b0083	511145.b0093	977
511145.b0083	511145.b0084	865
511145.b0083	511145.b2748	986
511145.b0083	511145.b0089	872
511145.b0084	511145.b4520	723
511145.b0084	511145.b0094	724
511145.b0084	511145.b3933	862
511145.b0084	511145.b0089	935
511145.b0084	511145.b0149	860
511145.b0084	511145.b0093	984
511145.b0084	511145.b3208	747
511145.b0089	511145.b3933	875
511145.b0089	511145.b0093	869
511145.b0094	511145.b4137	741
511145.b0094	511145.b0095	999
511145.b0094	511145.b3933	862
511145.b1922	511145.b3295	921
511145.b1922	511145.b3649	800
511145.b1922	511145.b3987	948
511145.b1922	511145.b3988	928
511145.b0096	511145.b1922	720
511145.b1071	511145.b1922	996
511145.b1071	511145.b1925	958
511145.b3783	511145.b3982	977
511145.b3783	511145.b3988	800
511145.b3783	511145.b3987	808
511145.b0115	511145.b0116	920
511145.b0114	511145.b0115	828
511145.b0114	511145.b0424	859
511145.b0424	511145.b3708	859
511145.b0424	511145.b3308	868
511145.b0424	511145.b3339	867
511145.b0424	511145.b3231	859
511145.b0424	511145.b3185	859
511145.b0424	511145.b3316	868
511145.b0424	511145.b3321	868
511145.b0424	511145.b3310	871
511145.b0424	511145.b3637	859
511145.b1304	511145.b3210	722
511145.b1304	511145.b1306	919
511145.b1304	511145.b1305	772
511145.b1305	511145.b3210	722
511145.b1306	511145.b3210	722
511145.b1421	511145.b3210	903
511145.b1421	511145.b1888	995
511145.b1885	511145.b3210	903
511145.b1885	511145.b1888	995
511145.b3072	511145.b3210	903
511145.b0014	511145.b2614	997
511145.b0014	511145.b1084	845
511145.b0014	511145.b0911	870
511145.b0014	511145.b2231	869
511145.b0014	511145.b0383	800
511145.b0014	511145.b2592	981
511145.b0014	511145.b1000	737
511145.b0014	511145.b3530	723
511145.b0014	511145.b0015	994
511145.b0014	511145.b3461	967
511145.b0741	511145.b0957	881
511145.b0741	511145.b1209	866
511145.b0741	511145.b0891	866
511145.b0957	511145.b2215	800
511145.b0957	511145.b3234	887
511145.b0891	511145.b1116	900
511145.b2819	511145.b2822	955
511145.b2819	511145.b2820	994
511145.b2819	511145.b3822	831
511145.b2820	511145.b2822	994
511145.b0177	511145.b0196	900
511145.b0177	511145.b3388	870
511145.b0177	511145.b2477	999
511145.b0177	511145.b2512	999
511145.b0177	511145.b2617	999
511145.b0177	511145.b2595	999
511145.b4032	511145.b4035	980
511145.b4032	511145.b4034	994
511145.b4032	511145.b4033	996
511145.b4033	511145.b4035	996
511145.b4033	511145.b4034	994
511145.b4034	511145.b4035	995
511145.b0781	511145.b3699	729
511145.b0948	511145.b2581	704
511145.b0948	511145.b1269	736
511145.b2482	511145.b2487	926
511145.b2482	511145.b2721	926
511145.b2489	511145.b2721	846
511145.b0231	511145.b3701	987
511145.b0039	511145.b2286	766
511145.b0221	511145.b2286	766
511145.b0431	511145.b2286	985
511145.b0431	511145.b0432	999
511145.b0432	511145.b2286	987
511145.b0723	511145.b2286	829
511145.b0723	511145.b0724	996
511145.b0723	511145.b2897	925
511145.b0723	511145.b2147	870
511145.b0724	511145.b2286	945
511145.b0869	511145.b2286	995
511145.b0872	511145.b2286	897
511145.b1392	511145.b2286	897
511145.b1494	511145.b2286	995
511145.b1695	511145.b2286	766
511145.b1803	511145.b2286	897
511145.b2236	511145.b2286	897
511145.b2281	511145.b2286	995
511145.b4167	511145.b4180	733
511145.b2720	511145.b2721	882
511145.b3212	511145.b3781	995
511145.b3212	511145.b3530	995
511145.b2147	511145.b3212	995
511145.b2147	511145.b3844	892
511145.b2147	511145.b4154	870
511145.b2582	511145.b3212	995
511145.b3530	511145.b3988	899
511145.b1861	511145.b1863	869
511145.b1860	511145.b1861	999
511145.b1860	511145.b1884	715
511145.b0198	511145.b0199	997
511145.b0197	511145.b0198	895
511145.b0197	511145.b0199	918
511145.b3470	511145.b4168	732
511145.b2530	511145.b3470	892
511145.b2530	511145.b3807	938
511145.b2530	511145.b3895	714
511145.b0721	511145.b0724	991
511145.b0721	511145.b0723	991
511145.b0721	511145.b0722	991
511145.b0722	511145.b0724	965
511145.b0722	511145.b0723	835
511145.b1736	511145.b2415	800
511145.b1736	511145.b1738	923
511145.b2576	511145.b3164	739
511145.b2576	511145.b3929	800
511145.b2576	511145.b3309	716
511145.b0714	511145.b3998	711
511145.b3178	511145.b4174	857
511145.b3178	511145.b3508	947
511145.b3178	511145.b4175	888
511145.b3508	511145.b4174	947
511145.b3508	511145.b4175	947
511145.b3508	511145.b3738	947
511145.b3259	511145.b3983	991
511145.b2897	511145.b4154	897
511145.b1654	511145.b3414	932
511145.b2529	511145.b3414	722
511145.b2529	511145.b3807	863
511145.b2529	511145.b2810	849
511145.b2529	511145.b2530	997
511145.b3842	511145.b3988	800
511145.b3842	511145.b3987	815
511145.b3019	511145.b3030	850
511145.b0650	511145.b3530	723
511145.b2477	511145.b2512	901
511145.b2477	511145.b2617	800
511145.b2477	511145.b2595	978
511145.b2512	511145.b2994	870
511145.b2512	511145.b2617	895
511145.b2512	511145.b4175	877
511145.b2512	511145.b2595	982
511145.b2595	511145.b2617	977
511145.b0053	511145.b2512	871
511145.b2994	511145.b2997	932
511145.b3461	511145.b4143	819
511145.b4142	511145.b4143	999
511145.b0026	511145.b2114	846
511145.b0026	511145.b1876	846
511145.b0026	511145.b0930	846
511145.b0026	511145.b0642	730
511145.b1876	511145.b2114	748
511145.b2730	511145.b2990	867
511145.b2712	511145.b2730	978
511145.b2728	511145.b2730	784
511145.b2728	511145.b2729	919
511145.b2729	511145.b2730	956
511145.b2729	511145.b2990	934
511145.b2516	511145.b3251	998
511145.b1680	511145.b2529	849
511145.b1679	511145.b1680	879
511145.b0922	511145.b0924	999
511145.b0922	511145.b0923	998
511145.b0924	511145.b3019	996
511145.b0924	511145.b1094	881
511145.b0924	511145.b2894	801
511145.b0923	511145.b0924	935
511145.b1269	511145.b2576	749
511145.b1923	511145.b1925	995
511145.b0473	511145.b2527	709
511145.b2527	511145.b2529	934
511145.b3418	511145.b3725	726
511145.b0015	511145.b3418	703
511145.b0015	511145.b0424	859
511145.b0015	511145.b3461	862
511145.b0779	511145.b4058	956
511145.b0779	511145.b3998	738
511145.b0779	511145.b4349	806
511145.b1114	511145.b4058	965
511145.b1114	511145.b3987	991
511145.b0973	511145.b2997	956
511145.b0973	511145.b0974	962
511145.b0972	511145.b0973	995
511145.b0972	511145.b0974	962
511145.b0958	511145.b3931	862
511145.b1623	511145.b3686	757
511145.b0170	511145.b3339	997
511145.b0170	511145.b0911	800
511145.b0170	511145.b3340	877
511145.b0170	511145.b3980	977
511145.b2297	511145.b3115	887
511145.b2297	511145.b3730	870
511145.b2296	511145.b2297	887
511145.b1435	511145.b3590	719
511145.b1303	511145.b1304	884
511145.b1303	511145.b3295	800
511145.b1303	511145.b3988	800
511145.b1303	511145.b3649	800
511145.b1303	511145.b3987	800
511145.b2992	511145.b2997	955
511145.b2474	511145.b3165	708
511145.b2474	511145.b4475	739
511145.b2474	511145.b3341	742
511145.b0429	511145.b0432	831
511145.b3357	511145.b3835	787
511145.b3357	511145.b3934	764
511145.b3357	511145.b3987	976
511145.b3357	511145.b3649	976
511145.b3357	511145.b3988	976
511145.b2525	511145.b2528	709
511145.b2525	511145.b2530	847
511145.b0383	511145.b3609	800
511145.b0383	511145.b0436	800
511145.b3609	511145.b4034	800
511145.b2572	511145.b3235	953
511145.b2572	511145.b3228	800
511145.b2572	511145.b2573	954
511145.b0661	511145.b3725	740
511145.b3686	511145.b3725	734
511145.b1175	511145.b1176	999
511145.b1274	511145.b3822	853
511145.b0642	511145.b1274	872
511145.b0642	511145.b1876	731
511145.b0642	511145.b2411	860
511145.b0642	511145.b0930	854
511145.b0642	511145.b1378	959
511145.b2592	511145.b3168	870
511145.b1183	511145.b1184	981
511145.b1183	511145.b2699	981
511145.b2231	511145.b3699	986
511145.b0101	511145.b2231	906
511145.b0101	511145.b3699	936
511145.b1083	511145.b1925	898
511145.b2727	511145.b3349	863
511145.b2726	511145.b2727	871
511145.b3933	511145.b4520	723
511145.b2733	511145.b3863	755
511145.b2733	511145.b4170	989
511145.b2733	511145.b3701	741
511145.b3202	511145.b3988	869
511145.b3202	511145.b3987	805
511145.b3202	511145.b3295	810
511145.b2146	511145.b2147	880
511145.b2011	511145.b2892	731
511145.b2011	511145.b4059	868
511145.b0214	511145.b2011	731
511145.b0214	511145.b2892	710
511145.b0437	511145.b0882	999
511145.b0437	511145.b0438	996
511145.b0438	511145.b2527	707
511145.b2627	511145.b3340	869
511145.b0586	511145.b4511	987
511145.b0586	511145.b1094	941
511145.b1879	511145.b1940	995
511145.b0145	511145.b3295	800
511145.b0145	511145.b3067	800
511145.b0145	511145.b3988	895
511145.b0145	511145.b3987	800
511145.b0145	511145.b3649	800
511145.b0145	511145.b3181	870
511145.b0416	511145.b3295	800
511145.b0416	511145.b3169	800
511145.b0416	511145.b3296	807
511145.b0416	511145.b2533	800
511145.b0416	511145.b3987	800
511145.b0416	511145.b3649	800
511145.b0416	511145.b3988	800
511145.b0416	511145.b3982	800
511145.b0416	511145.b3321	975
511145.b0487	511145.b3295	800
511145.b0487	511145.b3067	800
511145.b0487	511145.b3988	800
511145.b0487	511145.b3649	800
511145.b0487	511145.b3987	800
511145.b0610	511145.b3295	773
511145.b0610	511145.b3988	787
511145.b0610	511145.b3649	807
511145.b0610	511145.b3987	796
511145.b2533	511145.b3295	800
511145.b2533	511145.b3169	800
511145.b2533	511145.b3321	800
511145.b2533	511145.b3988	800
511145.b2533	511145.b3982	800
511145.b2533	511145.b3296	802
511145.b2533	511145.b3987	800
511145.b2533	511145.b3649	800
511145.b3181	511145.b3295	834
511145.b3181	511145.b3988	819
511145.b3181	511145.b3649	807
511145.b3181	511145.b3987	826
511145.b3229	511145.b3295	862
511145.b3229	511145.b3988	908
511145.b3229	511145.b3649	905
511145.b3229	511145.b3987	908
511145.b3406	511145.b3987	965
511145.b3406	511145.b3649	960
511145.b3406	511145.b3988	968
511145.b0399	511145.b3067	800
511145.b0399	511145.b0400	835
511145.b0930	511145.b1876	815
511145.b3705	511145.b3737	834
511145.b3705	511145.b3981	800
511145.b0408	511145.b3705	900
511145.b0408	511145.b3981	800
511145.b0408	511145.b0409	811
511145.b0408	511145.b3300	800
511145.b0408	511145.b3175	814
511145.b0409	511145.b3705	811
511145.b0409	511145.b3981	800
511145.b0409	511145.b3300	800
511145.b0409	511145.b3175	800
511145.b0060	511145.b3701	870
511145.b1350	511145.b2411	751
511145.b1061	511145.b2699	887
511145.b0945	511145.b3844	892
511145.b1073	511145.b1378	919
511145.b0143	511145.b3164	859
511145.b0143	511145.b4172	859
511145.b0881	511145.b3073	859
511145.b0881	511145.b0882	999
511145.b2810	511145.b2811	999
511145.b1614	511145.b4354	870
511145.b2342	511145.b3846	972
511145.b4348	511145.b4349	991
511145.b3417	511145.b4348	739
511145.b2217	511145.b2513	870
511145.b2217	511145.b4366	796
511145.b1951	511145.b2217	724
511145.b0179	511145.b1094	829
511145.b0398	511145.b3822	846
511145.b0397	511145.b0398	987
511145.b1960	511145.b4170	803
511145.b2831	511145.b4170	997
511145.b3813	511145.b4170	971
511145.b2224	511145.b3846	972
511145.b2224	511145.b2341	972
511145.b1000	511145.b3359	870
511145.b1127	511145.b3359	870
511145.b3931	511145.b3932	999
511145.b2069	511145.b3530	723
511145.b0090	511145.b2482	721
511145.b1101	511145.b1594	999
511145.b1101	511145.b2417	971
511145.b1594	511145.b1976	811
511145.b1397	511145.b2341	972
511145.b1397	511145.b3846	972
511145.b2844	511145.b3846	972
511145.b3845	511145.b3846	972
511145.b0183	511145.b0214	761
511145.b0161	511145.b0957	892
511145.b0161	511145.b0929	840
511145.b0161	511145.b3347	871
511145.b0161	511145.b2215	967
511145.b0178	511145.b0957	962
511145.b2571	511145.b2572	997
511145.b2184	511145.b3988	781
511145.b2184	511145.b3649	858
511145.b1128	511145.b3313	965
511145.b1881	511145.b1882	997
511145.b1881	511145.b1888	999
511145.b0812	511145.b0881	944
511145.b0435	511145.b1654	895
511145.b2526	511145.b2529	808
511145.b2526	511145.b3530	723
511145.b0954	511145.b1094	844
511145.b0430	511145.b0431	997
511145.b0430	511145.b0432	999
511145.b1174	511145.b1175	978
511145.b3935	511145.b4059	934
511145.b3170	511145.b3342	888
511145.b1092	511145.b1094	826
511145.b2893	511145.b4136	962
511145.b1732	511145.b4172	800
511145.b0893	511145.b1094	982
511145.b0085	511145.b2482	751
511145.b2762	511145.b3781	800
511145.b3250	511145.b3251	746
511145.b0180	511145.b2610	729
511145.b0180	511145.b1094	903
511145.b2608	511145.b3316	968
511145.b2496	511145.b3701	971
